profile,skills
data_engineer,"python, snowflake, sql, airflow, kafka, docker, kubernetes, r, spark"
data_analyst,"time_series, sql, snowflake, python"
data_analyst,"excel, r, python, tableau"
data_analyst,"sql, airflow, dbt, spark, java, python, kubernetes, ec2, sagemaker, tableau, power_bi"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
data_analyst,"sql, r, python, tableau, power_bi"
data_analyst,"sql, tableau, snowflake"
data_analyst,"power_bi, sql, python, r"
data_engineer,"python, azure_ml, tableau, power_bi, sql, java"
data_analyst,"sql, r, python, statistics"
data_analyst,"sql, tableau, excel, statistics, r"
data_analyst,"azure, databricks, sql, power_bi, tableau, python, r"
data_scientist,"python, sql, tableau, power_bi"
data_engineer,"python, pandas, spark, sql, aws, azure, github, git"
data_analyst,"python, sql, excel, power_bi, tableau"
data_analyst,"sql, python, statistics"
data_analyst,"sql, python, statistics"
data_scientist,"statistics, sql, python, r, hadoop, spark, aws, azure, tableau, power_bi"
data_analyst,"statistics, python, r, excel, tableau, power_bi"
data_analyst,"statistics, time_series, sql, python, r, tableau, power_bi"
data_scientist,"python, r, sql, statistics"
data_scientist,"python, r, keras, tensorflow, java"
data_analyst,"statistics, sql, python, r, power_bi, tableau, excel"
mlops_engineer,"databricks, spark, kafka, flink"
data_analyst,"excel, sql, tableau"
data_scientist,"sql, pytorch, tensorflow, opencv, azure, power_bi, tableau, statistics"
data_analyst,"sql, python, pandas, numpy, excel, tableau, git, gitlab"
data_analyst,"excel, power_bi, sql, tableau, git, aws, python"
data_analyst,"statistics, python, excel, sql, power_bi, hadoop, tableau, r, java"
data_analyst,"tableau, power_bi, sql, r, python, excel, statistics"
data_engineer,"bigquery, azure, sql, aws, gcp, mongodb"
data_analyst,"tableau, excel, python, r, sql"
data_analyst,"sql, java, python, r, tableau, power_bi, excel, statistics"
data_analyst,"sql, linux, r, python, statistics"
data_analyst,"excel, sql, tableau, power_bi"
data_analyst,"tableau, r, power_bi, python"
data_scientist,"tableau, sql, python, java, excel"
data_analyst,"excel, sql, python"
data_engineer,"scala, spark, hadoop, kafka, postgresql, airflow, kubernetes, java"
data_analyst,"sql, excel, r, python, statistics"
data_analyst,"sql, tableau, aws, gcp, azure"
data_analyst,"statistics, sql, python, r, excel, tableau, power_bi"
data_scientist,"sql, power_bi, excel"
data_analyst,"sql, r, python, statistics"
data_analyst,"power_bi, sql, excel, tableau, python, r, time_series"
data_analyst,"tableau, excel, sql, r, python"
data_analyst,"python, linear_algebra, statistics, scala, django"
data_analyst,"excel, power_bi, time_series, statistics"
data_analyst,"sql, python, r, dbt, tableau, time_series"
data_analyst,"statistics, sql, python, r, tableau, power_bi"
data_analyst,"sql, r, python"
data_analyst,"statistics, sql, r, python, tableau, excel"
data_analyst,"sql, tableau, excel, statistics, python, r"
data_analyst,"sql, r, python, databricks, snowflake, tableau, power_bi"
data_analyst,"sql, python, r"
data_analyst,"statistics, sql, python, r, excel, tableau, power_bi"
data_analyst,"excel, tableau, sql"
data_analyst,"hadoop, spark, sql, power_bi, tableau, aws, azure, gcp"
data_analyst,"python, gpt, aws, gcp, azure, hadoop, spark, scala, tableau, sql"
data_scientist,"sql, power_bi, python, r, azure_ml"
data_analyst,"power_bi, excel, sql, azure, snowflake, hadoop, statistics"
data_analyst,"statistics, sql, r, python"
data_analyst,"python, r, sql, statistics"
data_scientist,"python, sql, statistics, aws"
data_analyst,"tableau, sql, excel, statistics"
data_analyst,"python, go, java, scala, aws, azure, gcp, linux, hadoop, kafka, spark, docker, kubernetes, git, github"
data_analyst,"sql, excel, python"
data_scientist,"r, python, statistics"
data_analyst,"statistics, excel, sql, r, python, tableau, power_bi"
data_analyst,"sql, power_bi, python, r, git, time_series, hadoop, spark"
data_analyst,"tableau, sql, excel"
data_engineer,"java, tableau, sql"
data_analyst,"sql, r, python, tableau, power_bi"
data_analyst,"sql, tableau, python, numpy, pandas, snowflake"
data_analyst,"statistics, python, r, sql, tableau, power_bi"
data_analyst,"statistics, sql, r, python, tableau, power_bi"
data_analyst,"sql, r, python, tableau, power_bi"
data_analyst,"python, r, spark, sql, aws"
data_analyst,"sql, python, r, tableau, time_series, statistics"
data_analyst,"python, spark, glue, java, gcp"
data_analyst,"tableau, power_bi, time_series"
data_engineer,"python, go, aws, airflow, spark, snowflake"
data_analyst,"sql, power_bi, tableau, excel"
data_analyst,"hadoop, spark, r, python, sql, statistics"
data_analyst,"sql, tableau, excel, python, r, statistics"
data_scientist,"statistics, tableau, sql, python, r"
data_analyst,"statistics, python, sql, power_bi, tableau"
data_analyst,"statistics, r, python, sql"
data_analyst,"power_bi, tableau, statistics, sql, linux"
data_engineer,"python, scala, spark, hadoop, linux, bash, snowflake"
data_analyst,"statistics, tableau, power_bi"
ml_engineer,"python, tensorflow, pytorch, numpy, pandas"
data_engineer,"statistics, hadoop, sql, python, java, scala, r, tableau, power_bi, spark, aws, azure, gcp"
data_scientist,"linux, javascript, bash"
data_analyst,"statistics, excel, sql"
data_analyst,"sql, python, r, gcp, statistics"
data_scientist,"sql, hadoop, spark, python, r, tableau, power_bi"
data_analyst,"tableau, excel, sql, python, r"
data_engineer,"aws, azure, databricks, power_bi, sql, python"
data_analyst,"sql, azure, excel, power_bi"
data_analyst,"sql, tableau, python, excel"
data_analyst,"excel, power_bi, tableau, sql"
data_analyst,"tableau, excel, power_bi, time_series"
data_scientist,"sql, python, statistics"
data_analyst,"sql, tableau, power_bi"
data_analyst,"power_bi, sql, azure, python"
data_scientist,"excel, tableau, sql, python"
data_scientist,"statistics, tableau, python, r"
data_analyst,"tableau, sql, excel, python, r"
data_scientist,"aws, javascript, python, java"
data_analyst,"excel, tableau, sql, python, statistics"
data_analyst,"sql, r, python, java, tableau"
data_analyst,"tableau, sql, python"
data_scientist,"aws, snowflake, time_series"
data_analyst,"statistics, power_bi, python"
data_analyst,"sql, python, r"
data_analyst,"sql, r, python, tableau, power_bi"
data_scientist,"sql, python, bash, excel"
data_analyst,"excel, tableau, sql, python, r, statistics"
data_engineer,"linux, kubernetes, terraform, postgresql, elasticsearch, redis, python"
data_engineer,"python, java, scala, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb, snowflake, bash"
ml_engineer,"statistics, python, fastapi, flask, sagemaker, ci_cd, docker, kubernetes, kafka"
data_engineer,"sql, hadoop, spark, python, java, aws, azure, gcp, linux"
data_analyst,"sql, python, r, excel, tableau, power_bi, statistics"
data_engineer,"azure, databricks, spark, hadoop, python, sql"
data_scientist,"spark, azure, time_series, python, sql, statistics"
data_engineer,"python, spark, sql, ci_cd, airflow"
data_analyst,"python, r, spark, sql, aws, hadoop, linux, azure, tensorflow, pytorch, keras, pandas, numpy, matplotlib, seaborn, power_bi, tableau"
data_analyst,"tableau, sql, r, python"
data_engineer,"sql, python, java"
data_engineer,"sql, snowflake, tableau, git, github, gitlab, python, javascript"
data_engineer,"python, spark, aws, azure"
data_engineer,"sql, aws, lambda, glue, bash, python, postgresql, mongodb, git"
data_scientist,"python, statistics, power_bi"
data_engineer,"snowflake, dbt, databricks, postgresql, sql, power_bi, tableau, python, excel"
data_scientist,"python, flask, fastapi, docker, kubernetes, mongodb, angular, nodejs"
data_engineer,"bash, python, mongodb, sql, linux, git"
data_engineer,"sql, python, databricks"
data_scientist,"aws, azure, gcp"
data_scientist,"linux, python, terraform, aws, bash, sql, kafka, azure"
data_engineer,"sql, aws, databricks, dbt"
data_scientist,"react, typescript, nodejs, ci_cd, azure_ml, redis"
data_engineer,"aws, gcp, azure, snowflake, python, airflow, java, scala, hadoop, spark"
data_engineer,"aws, glue, sql, python"
data_engineer,"azure, snowflake, sql, ci_cd, dataflow"
data_scientist,"aws, hadoop, mongodb, spark, bash, python, r, go, java, javascript, linux"
data_engineer,"java, python, kubernetes"
data_scientist,"python, git, sql"
data_engineer,"java, python, bash"
data_engineer,"aws, sql, postgresql"
ml_engineer,"python, sql, azure_ml, gcp"
data_engineer,"aws, python, bash, r, sql, linux, tableau, lambda"
data_engineer,"python, terraform, spark"
data_engineer,"hadoop, spark, sql, scala, ci_cd, git"
data_engineer,"aws, power_bi, tableau, sql, python"
data_engineer,"sql, java, python, bash, git, ci_cd"
ml_engineer,"python, scala, java, aws, azure, gcp, statistics"
data_scientist,"angular, react, javascript"
data_engineer,"sql, tableau, python, hadoop, spark, kafka, java, scala, mongodb"
data_engineer,"snowflake, dbt, sql, python, scala, java, r, hadoop, spark, tableau, power_bi"
data_engineer,"snowflake, spark, dbt, python, sql, pandas, polars, airflow, prefect, kafka"
ml_engineer,"java, scala, python, scikit-learn, lightgbm, tensorflow, pytorch, spark, hadoop, docker, kubernetes, ci_cd"
data_engineer,"sql, tableau, power_bi, snowflake"
data_engineer,"azure, mongodb, terraform"
data_engineer,"sql, python, bigquery, snowflake, postgresql, mongodb, airflow, github, ci_cd, gcp, azure, aws"
data_engineer,"statistics, r, python, pandas, numpy, airflow, dbt, bigquery, snowflake, sql"
data_engineer,"snowflake, aws, python, sql, gitlab, github, git, ci_cd"
ml_engineer,"tensorflow, pandas, numpy, matplotlib, scikit-learn, python, huggingface"
ml_engineer,"kubernetes, kubeflow, python, java, scala, spark, hadoop, docker, ci_cd, tensorflow, pytorch"
data_engineer,"java, python, aws, react, spark, dataflow"
mlops_engineer,"typescript, python, databricks, snowflake"
data_engineer,"sql, aws, azure"
data_scientist,"python, tableau, statistics, java, linux, sql, react, angular, nodejs, aws, azure, gcp"
data_engineer,"scala, spark, postgresql, angular, hadoop, kafka, sql, mongodb, snowflake, python, java, aws, azure, gcp"
data_engineer,"databricks, sql, python"
data_scientist,"bayesian_inference, python, java, power_bi"
ml_engineer,"tensorflow, pytorch, xgboost, statistics"
data_engineer,"sql, azure, databricks, azure_ml"
data_engineer,"dataflow, databricks, azure_ml, python, sql"
data_scientist,"excel, airflow, kafka, lambda, snowflake, tableau, power_bi"
data_engineer,"aws, flink, kafka, kubernetes, terraform, git, linux, bash, go, python, rust, java, docker, ci_cd, s3"
data_engineer,"sql, postgresql, tableau, linux, bash, ci_cd"
data_engineer,"sql, java, javascript"
data_engineer,"sql, tableau, power_bi, git, ci_cd"
data_engineer,"postgresql, sql, python, linux, bash, go"
data_engineer,"tableau, bash, sql"
data_engineer,"airflow, kafka, lambda, snowflake, ci_cd, excel"
data_engineer,"python, sql, aws, snowflake, javascript, react, angular"
data_scientist,"java, kafka, python, git, linux, ci_cd, docker"
ml_engineer,"python, aws, azure"
data_engineer,"aws, spark, python, lambda, ci_cd, terraform, sql, glue"
data_engineer,"java, scala, python, snowflake, hadoop, kafka, spark, sql, mongodb, aws, azure, gcp"
data_scientist,"scala, java, python, aws, kafka, linux, sql, mongodb"
data_analyst,"power_bi, tableau, sql"
data_engineer,"python, spark, sql, git, aws"
data_engineer,"sql, git, snowflake, r, python, jupyter, java, javascript, tableau, power_bi"
data_engineer,"aws, glue, databricks, python, spark, lambda, sql"
data_engineer,"java, sql, postgresql"
data_analyst,"statistics, sql, tableau, java"
data_engineer,"aws, python, databricks, airflow, kafka, elasticsearch, power_bi, tableau"
data_scientist,"spark, python, sql, power_bi"
data_scientist,"bash, linux, python"
ml_engineer,"kubeflow, docker, kubernetes, ci_cd, spark, hadoop, tensorflow, pytorch, lightgbm, scikit-learn, java, scala, python"
data_engineer,"snowflake, sql, python, java, bash, r, scala, mongodb, hadoop"
data_scientist,"python, r, sql, java, hadoop, spark, tableau, statistics"
data_engineer,"python, aws, gcp, azure, glue, lambda, java, scala, kafka"
data_engineer,"scala, spark, gcp, hadoop, airflow, docker, kubernetes, ci_cd, bigquery, sql, kafka"
data_engineer,"python, aws, mongodb, git"
data_engineer,"sql, postgresql, snowflake"
data_engineer,"bigquery, dataflow, python, java, nodejs"
data_engineer,"azure, sql, gcp"
ml_engineer,"gpt, python, java"
data_engineer,"sql, aws, python, airflow, terraform, tableau, power_bi"
data_engineer,"aws, python, databricks, lambda, spark, snowflake, git, kubernetes, sql"
data_engineer,"aws, azure, gcp, sql, snowflake, python, r, github, power_bi, tableau, gitlab, ci_cd, terraform, airflow"
data_engineer,"spark, sql, git, databricks, ci_cd"
data_scientist,"python, sql, hadoop, spark, java"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, mlflow, wandb, databricks, gcp, aws, azure"
data_engineer,"python, sql, go, redis, kafka, docker"
data_engineer,"python, snowflake, sql, power_bi, azure, ci_cd"
data_engineer,"python, r, sql, numpy, pandas, matplotlib, seaborn, scikit-learn, nltk, keras, git, azure_ml, power_bi, docker"
data_engineer,"git, glue, sagemaker, elasticsearch, power_bi, bigquery, databricks, sql, hadoop, python, spark, jupyter"
data_engineer,"spark, python, aws, sql, ci_cd, terraform, lambda"
data_engineer,"hadoop, spark, airflow, python, sql, java, kafka, flink, docker, kubernetes"
data_engineer,"streamlit, nodejs, azure_ml, python, langchain, pytorch, sagemaker, docker, ec2, glue, lambda"
data_scientist,"python, r, sql, power_bi"
data_analyst,"sql, python, tableau, power_bi"
ml_engineer,"python, java, aws, gcp"
data_analyst,"sql, excel, power_bi"
data_engineer,"python, go, airflow, spark, postgresql, snowflake, aws, azure, gcp"
data_engineer,"sql, python, airflow, hadoop"
data_scientist,"sql, python, r, statistics, probability, tableau, time_series"
mlops_engineer,"sagemaker, python, sql, spark, dask, git, docker, ci_cd, kubernetes, terraform, gpt"
data_engineer,"java, scala, python, spark, kafka, airflow, kubernetes, ci_cd, sql"
data_analyst,"sql, python, java, scala, hadoop, mongodb, kafka, azure, tableau, power_bi"
data_scientist,"python, r, sql, github"
data_engineer,"python, spark, scala, sql, javascript"
data_scientist,"tensorflow, pytorch, scikit-learn, databricks, azure_ml, sagemaker, aws, azure, gcp, terraform"
data_engineer,"hadoop, spark, aws, kafka, sql, linux, git, java, python"
ml_engineer,"python, tensorflow, keras, pytorch, scikit-learn, wandb, docker"
data_engineer,"scala, spark, hadoop, gcp"
data_engineer,"dbt, git, sql, python, prefect"
ml_engineer,"gpt, aws, azure, nextjs, python, fastapi, postgresql, huggingface, pytorch"
ml_engineer,"python, sql, gcp"
data_engineer,"sql, databricks, tableau, power_bi"
ml_engineer,"python, django, postgresql, kubernetes, airflow, gcp, aws, gitlab, go, docker, ci_cd"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow"
data_scientist,"python, linux, tensorflow, pytorch, airflow, spark, kafka"
ml_engineer,"kubernetes, dask, git, azure_ml, docker, ci_cd, python"
data_scientist,"python, sql, snowflake, linux, git, sagemaker"
ml_engineer,"transformers, bert, gpt, python, pytorch, tensorflow, ci_cd"
data_analyst,"tableau, power_bi, sql, r, python, javascript"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, aws, azure, gcp"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes, hadoop, sql, aws, azure, gcp, statistics, calculus, linear_algebra, probability, r, linux, git"
data_scientist,"databricks, python, scala, sql, spark, ci_cd, dbt, docker, kubernetes"
data_engineer,"dbt, python, sql, git, bigquery, snowflake, databricks, azure, power_bi, tableau"
data_scientist,"python, hadoop, spark, statistics"
data_engineer,"azure, sql, gcp"
data_scientist,"tensorflow, spark, databricks, git, sql"
ai_researcher,"pytorch, tensorflow, jax, python, statistics"
ml_engineer,"aws, azure, gcp, docker, kubernetes, python, r, tensorflow, pytorch"
data_scientist,"python, sql, statistics"
ml_engineer,"gpt, ci_cd, python, tensorflow, pytorch, kubernetes, docker, nltk, spacy, bert"
data_engineer,"python, r, git, bash"
data_engineer,"sql, terraform, docker, kubernetes"
data_scientist,"time_series, python, sql, excel, statistics"
ml_engineer,"gpt, python, langchain, aws, azure, gcp, docker, kubernetes"
data_engineer,"vue, flask, python, statistics"
data_scientist,"sql, postgresql, spark, python, aws"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes"
data_scientist,"sql, postgresql, spark, python, aws"
nlp_engineer,"python, aws, pytorch, scikit-learn, tensorflow, bert, gpt, elasticsearch"
data_engineer,"python, spark, aws, terraform, sql, docker, ci_cd, power_bi, tableau"
ml_engineer,"python, numpy, pandas, pytorch, tensorflow, jupyter, gcp, aws, azure, mlflow, wandb, databricks"
data_engineer,"sql, python, power_bi, tableau, excel, java"
ml_engineer,"python, linear_algebra, probability, statistics, linux, aws, spark, git, tensorflow, pytorch, scikit-learn"
data_engineer,"python, sql, r"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
ml_engineer,"python, tensorflow, pytorch"
data_engineer,"airflow, dbt, seaborn"
ml_engineer,"statistics, python, sql, numpy, pandas, scikit-learn, pytorch, lightgbm, flask, fastapi, docker, jupyter, snowflake, dbt"
ml_engineer,"gpt, tensorflow, pytorch, hadoop, spark, sql, python, java, linux, aws, azure, gcp, docker, kubernetes"
data_engineer,"aws, hadoop, java, kafka, linux, mongodb, sql, python, scala, snowflake, spark"
data_engineer,"aws, snowflake, hadoop, databricks, spark, r, python, sql, postgresql, mongodb"
data_scientist,"tableau, r, python, java, sql"
data_engineer,"sql, java, python"
ml_engineer,"gpt, python, aws"
ml_engineer,"python, aws, gcp, azure, linux"
data_scientist,"python, r, scala, tensorflow, pytorch, statistics"
data_scientist,"sql, python, snowflake"
data_engineer,"bigquery, airflow, python, sql, gcp"
data_scientist,"python, spark, aws, gcp, bigquery, dataflow, s3, glue"
data_scientist,"databricks, spark, docker, kubernetes, gpt, bayesian_inference, python, tensorflow, pytorch, transformers"
data_scientist,"sql, gitlab, spark, azure_ml"
data_scientist,"python, r, scala, tableau, databricks, sagemaker, sql, scikit-learn, matplotlib, seaborn, xgboost, gpt"
data_scientist,"gcp, azure, dataflow, tableau"
data_analyst,"python, sql, tableau, snowflake"
data_scientist,"azure, hadoop, spark, sql, power_bi"
data_scientist,"sql, databricks, power_bi"
data_analyst,"azure, aws, gcp, sql, power_bi, dbt, airflow, snowflake, ci_cd"
data_engineer,"sql, java, python, bash, postgresql, power_bi, tableau"
data_scientist,"aws, databricks, gcp, kafka, flink, terraform, git, ci_cd, python, spark, java, scala, numpy, pandas, glue, lambda, hadoop"
data_scientist,"databricks, power_bi, terraform"
data_engineer,"sql, python, java, spark, git, docker, linux"
data_scientist,"ci_cd, aws, azure, gcp, snowflake, databricks, python, spark"
data_scientist,"python, power_bi, tableau, gitlab, github, statistics"
data_engineer,"aws, spark, airflow, java, scala, python"
data_scientist,"hadoop, spark, sql, python, java, scala, r, tableau, power_bi"
data_scientist,"python, java, javascript, r"
data_scientist,"sql, tableau, r, excel"
data_scientist,"statistics, probability, linear_algebra, calculus"
data_scientist,"databricks, python, power_bi"
data_scientist,"java, python, postgresql, angular, docker, ci_cd, git, elasticsearch, vue"
data_scientist,"python, spark, scala, tensorflow, bigquery, dataflow, hadoop, sql, java, gcp"
data_engineer,"java, python, snowflake, aws, azure, gcp, airflow"
data_scientist,"docker, kubernetes, statistics"
data_engineer,"sql, airflow, elasticsearch, typescript"
data_scientist,"aws, scala, databricks, snowflake, spark, glue, airflow, seaborn"
data_scientist,"hadoop, spark, elasticsearch, tableau, java, python, r, sql"
data_scientist,"snowflake, power_bi, sql"
data_scientist,"statistics, python, r, sql"
data_scientist,"r, sql, python, scala, java, tableau, hadoop, statistics"
data_analyst,"sql, python, tableau, r"
data_engineer,"java, scala, python, snowflake, aws, azure, gcp, hadoop, kafka, spark, sql, mongodb"
data_scientist,"aws, glue, lambda, snowflake, databricks, kafka"
data_analyst,"sql, tableau, power_bi"
data_analyst,"sql, tableau, excel"
data_analyst,"statistics, excel, power_bi, sql, r, python, tableau"
data_engineer,"sql, python, java, azure_ml"
ml_engineer,"python, tensorflow, pytorch, docker, kubernetes"
data_engineer,"python, elasticsearch, aws, lambda"
data_scientist,"ci_cd, azure, sql, postgresql, elasticsearch, redis, aws, gcp"
data_scientist,"azure, hadoop, spark"
data_analyst,"snowflake, databricks, github, azure_ml, kubernetes"
data_analyst,"python, r, tableau, sql, excel, statistics"
data_scientist,"sql, python, r"
data_scientist,"statistics, sql, r, python"
data_analyst,"python, sql, tableau, r"
data_analyst,"python, sql, tableau, statistics"
data_scientist,"aws, python, java, scala, nodejs"
data_scientist,"jupyter, power_bi, tableau, kafka, pandas, r"
data_scientist,"databricks, s3, snowflake"
data_scientist,"hadoop, azure, sql, bash, spark, python, r"
data_engineer,"sql, python, pandas, airflow, hadoop, kafka, spark, azure"
data_analyst,"sql, python, r, tableau"
data_scientist,"python, tableau, power_bi, sql, ci_cd, spark, hadoop"
data_scientist,"statistics, tableau, r, python, sql"
data_scientist,"dataflow, aws, azure"
data_scientist,"python, r, sql, hadoop, spark"
data_scientist,"excel, sql, bash"
data_scientist,"statistics, r, python, linux"
data_scientist,"databricks, aws, azure, sql, python"
data_engineer,"sql, github, docker, kubernetes"
data_scientist,"r, python, jupyter, sagemaker"
ml_engineer,"python, tensorflow, pytorch"
data_engineer,"spark, databricks, sql, python, r, java, git, aws, gcp, azure"
data_scientist,"python, r, sql, hadoop, spark, aws, azure"
data_scientist,"python, hadoop, ec2, sagemaker"
data_scientist,"r, python, sql, statistics"
data_scientist,"python, sql, statistics"
data_scientist,"statistics, sql, r"
data_scientist,"python, r, sql, tableau, power_bi"
data_scientist,"python, statistics, java, javascript, aws, gcp, gpt"
data_scientist,"statistics, r, python, sql, hadoop, spark, aws, azure"
data_scientist,"sql, hadoop, spark, r, python, scala"
data_scientist,"sql, hadoop, spark, r, python, scala, gpt, azure"
data_scientist,"python, r, tableau, power_bi, statistics"
data_scientist,"statistics, python, r, sql"
data_scientist,"statistics, python, r, sql"
ai_researcher,"python, java, scala, aws, statistics"
data_engineer,"sql, python, dbt, snowflake, azure, aws, git, ci_cd"
data_scientist,"statistics, r, python, sql, hadoop, spark, aws, azure"
data_scientist,"python, sql, r, spark, power_bi, tableau, azure, aws"
data_scientist,"tensorflow, pytorch, scikit-learn, spark, java, python, scala, ci_cd, r"
data_scientist,"sql, python, r"
data_scientist,"time_series, statistics, power_bi, tableau, sql, spark, r, python, github"
data_scientist,"spark, hadoop, linux, python"
cv_engineer,"python, java, tensorflow, pytorch, keras, aws, gcp, azure"
data_scientist,"azure, aws, gcp, sql, linux, python, bash"
ai_researcher,"statistics, python, pytorch, r, jupyter, linux, git, github, docker, kubernetes, aws, azure, gcp"
ml_engineer,"python, sql, numpy, pandas, scikit-learn, pytorch, lightgbm, flask, fastapi, docker, jupyter, snowflake, dbt"
data_scientist,"statistics, python, r, azure_ml, time_series"
data_scientist,"python, tensorflow, pytorch"
data_scientist,"python, numpy, pandas, matplotlib, seaborn, scikit-learn, keras, tensorflow, pytorch"
data_scientist,"python, sql, tableau, power_bi, statistics, r"
data_scientist,"azure, databricks, spark, java, scala, azure_ml, sql"
data_scientist,"python, r, statistics"
data_scientist,"sql, power_bi, snowflake, databricks"
data_scientist,"statistics, sql, python, r, spark"
data_scientist,"python, r, aws, git"
data_analyst,"statistics, tableau, sql"
data_scientist,"python, github, sagemaker, sql, aws, bayesian_inference, time_series"
data_scientist,"statistics, python, r, java, sql, azure, aws, gcp, tableau, power_bi"
data_engineer,"python, snowflake, airflow, kubernetes, docker, spark, sql, r, ci_cd, kafka"
ml_engineer,"ci_cd, sagemaker, python, java"
data_scientist,"python, tensorflow, pytorch, scikit-learn"
data_scientist,"statistics, sql, r, python"
ai_researcher,"tensorflow, pytorch, python"
data_scientist,"python, numpy, pandas, matplotlib, seaborn, scikit-learn, keras, tensorflow, pytorch"
data_scientist,"python, sql, linear_algebra, statistics, pytorch, tensorflow, jax, scikit-learn"
ml_engineer,"gpt, python, r, pytorch, tensorflow, keras, sql, github, ci_cd, transformers, flask, scikit-learn, elasticsearch, tableau"
data_scientist,"python, huggingface, pytorch, elasticsearch, gpt"
data_scientist,"sql, python, javascript"
data_scientist,"databricks, snowflake, sql, excel"
data_scientist,"gpt, sagemaker, glue, git, statistics"
data_scientist,"java, python, linux, sql, git, statistics, probability, linear_algebra, calculus"
data_engineer,"python, kafka, snowflake, ci_cd"
data_engineer,"flink, airflow, dbt"
data_engineer,"spark, kafka, flink, go"
data_analyst,"power_bi, sql, aws, snowflake"
data_analyst,"power_bi, sql, aws, snowflake"
data_engineer,"snowflake, python, github, sql, tableau, power_bi"
data_analyst,"sql, bigquery, python, power_bi, tableau"
data_engineer,"azure, sql, python, databricks"
data_analyst,"statistics, tableau, excel, power_bi, r, python"
data_analyst,"python, r, sql, excel"
data_scientist,"python, r, sql, power_bi, tableau, statistics, java"
data_analyst,"statistics, r, tableau, power_bi, sql"
data_analyst,"statistics, sql, r, python, tableau, power_bi, javascript"
data_analyst,"python, pandas, numpy, sql, git, tableau, excel, gitlab"
data_engineer,"sql, linux, python"
data_scientist,"sql, power_bi, excel, tableau"
data_analyst,"excel, tableau, dataflow"
data_analyst,"statistics, r, python"
data_analyst,"python, r, tableau, power_bi, sql"
data_scientist,"java, python, spark, scala, r, sql"
data_scientist,"r, python, statistics"
data_analyst,"sql, tableau, excel, time_series"
data_analyst,"sql, r, python, tableau, power_bi"
data_scientist,"python, r, statistics"
data_analyst,"statistics, sql, python, r, tableau, power_bi"
data_engineer,"azure, bigquery, ci_cd, databricks, github, kafka, spark, python, sql"
data_engineer,"snowflake, glue, lambda, aws, sql, python, java, scala, git, airflow, docker, kubernetes, kafka, hadoop, spark, ci_cd"
data_scientist,"hadoop, tableau, python, r, sql, power_bi"
ml_engineer,"python, scala, java, scikit-learn, pytorch, dask, spark, tensorflow, aws, azure, gcp, databricks, snowflake, linux"
data_scientist,"python, bash, r"
data_analyst,"bigquery, gcp, aws, azure"
data_analyst,"r, sql, statistics"
data_analyst,"statistics, python, r, sql"
data_analyst,"sql, javascript, statistics, excel"
data_scientist,"statistics, sql, python, r"
ml_engineer,"python, probability, statistics"
data_engineer,"gcp, sql, tableau, power_bi, excel, bigquery, python, javascript, dbt"
data_engineer,"sql, bash, mongodb, redis, azure"
data_engineer,"sql, python, docker, snowflake, ci_cd, linux, hadoop, dbt"
data_scientist,"sql, python, r, tableau, power_bi, gcp"
ml_engineer,"numpy, pandas, pytorch, tensorflow"
data_scientist,"aws, python, sql, scala"
data_engineer,"python, sql, snowflake, airflow, kubernetes, docker, spark, kafka, r, ci_cd"
cv_engineer,"tensorflow, pytorch, keras, python, java, aws, gcp, azure"
data_engineer,"tableau, power_bi, sql"
data_scientist,"java, sql, bash"
data_scientist,"javascript, rust, go"
data_scientist,"pytorch, keras, tensorflow, scikit-learn, transformers, python"
data_scientist,"kafka, kubernetes, docker, terraform"
data_scientist,"kafka, kubernetes, docker"
data_scientist,"sql, python, r, hadoop, spark"
data_scientist,"kafka, kubernetes, docker, terraform, aws, gcp"
data_engineer,"sql, mongodb, airflow, python, seaborn, dbt"
data_scientist,"aws, gcp, kubernetes, docker, terraform, kafka"
data_engineer,"tableau, power_bi, azure, python"
data_scientist,"sql, tableau, statistics"
data_scientist,"statistics, sql, r, excel"
data_scientist,"python, linux, time_series"
data_scientist,"sql, python, statistics, git"
data_scientist,"azure_ml, azure, gcp, aws, snowflake, databricks"
data_engineer,"gcp, r, python, sql"
ml_engineer,"python, numpy, git"
data_engineer,"python, spark, terraform, docker, sql, ci_cd, hadoop, airflow, glue, tableau, power_bi"
data_engineer,"python, elasticsearch, aws, lambda"
data_scientist,"linux, python, bash"
ai_researcher,"transformers, pytorch, tensorflow, linux"
data_engineer,"python, snowflake, aws, tableau, statistics"
ml_engineer,"tensorflow, pytorch, python, docker, kubernetes"
ml_engineer,"tensorflow, pytorch, python, statistics, xgboost"
data_scientist,"statistics, r, python, sql, tableau, hadoop, aws, azure, spark"
mlops_engineer,"azure_ml, python, dask, git, docker, ci_cd, kubernetes"
